"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"GEL","id.423","0",0.024,0.012,0.004,0.006,0.002
"GEL","id.424",NA,0.176,0.102,0.006,0.014,0.028
"GEL","id.425",NA,0.014,0.022,0.02,0.018,0.016
"GEL","id.426","1",0.65,0.644,0,0.288,0.38
"GEL","id.427","0",0.018,0.008,0.046,0.022,0.012
"GEL","id.428",NA,0.376,0.364,0.024,0.25,0.21
"GEL","id.429","1",0.54,0.524,0.73,0.696,0.654
"GEL","id.430",NA,0.024,0.02,0.038,0.032,0.026
"GEL","id.431","0",0.022,0.008,0.002,0.002,0
"GEL","id.432",NA,0,0.066,0.006,0.002,0.046
"GEL","id.433",NA,0.128,0.082,0.002,0.022,0.012
"GEL","id.434",NA,0.498,0.356,0.052,0.302,0.206
"GEL","id.435","0",0.098,0.07,0,0.006,0
"GEL","id.436","0",0.014,0.008,0.004,0.002,0.002
"GEL","id.437","0",0.022,0.01,0.004,0.002,0.002
"GEL","id.438","0",0.404,0.67,0.706,0.654,0.694
"GEL","id.439","0",0.02,0.01,0.014,0.006,0
"GEL","id.440","0",0.096,0.066,0.002,0.016,0.01
"GEL","id.441",NA,0.666,0.612,0.944,0.862,0.852
"GEL","id.442","0",0.028,0.022,0,0.002,0
"GEL","id.443","0",0.064,0.04,0,0.004,0
"GEL","id.444",NA,0.01,0.392,0.046,0.022,0.348
"GEL","id.445","0",0.114,0.098,0.024,0.05,0.032
"GEL","id.446",NA,0.012,0.24,0.006,0.002,0.096
"GEL","id.447",NA,0.006,0.076,0.18,0.11,0.086
"GEL","id.448","0",0.002,0.008,0.01,0.006,0.006
"GEL","id.449",NA,0.004,0.018,0.034,0.008,0.006
"GEL","id.450","0",0.002,0.002,0,0,0.002
"GEL","id.451",NA,0.02,0.23,0.014,0.02,0.09
"GEL","id.452",NA,0.428,0.252,0.032,0.21,0.184
"GEL","id.453",NA,0.056,0.034,0.008,0.01,0.006
"GEL","id.454","0",0.012,0.016,0.01,0.004,0.008
"GEL","id.455","0",0.178,0.06,0.178,0.09,0.056
"GEL","id.456","0",0.614,0.346,0,0.242,0.176
"GEL","id.457",NA,0.13,0.48,0.646,0.552,0.588
"GEL","id.458","0",0.028,0.012,0.048,0.018,0.02
"GEL","id.459","1",0.562,0.546,0.73,0.73,0.706
"GEL","id.460",NA,0.166,0.412,0.004,0.028,0.19
"GEL","id.461",NA,0.024,0.038,0.004,0,0.012
"GEL","id.462","1",0.03,0.01,0.248,0.11,0.086
"GEL","id.463","0",0.022,0.078,0.002,0.004,0.032
"GEL","id.464","0",0.06,0.024,0,0.006,0.004
"GEL","id.465",NA,0.012,0.262,0.018,0.008,0.104
"GEL","id.466","0",0.008,0.01,0.498,0.362,0.294
"GEL","id.467",NA,0.332,0.208,0.006,0.144,0.1
"GEL","id.468",NA,0.602,0.392,0.006,0.26,0.204
"GEL","id.469","0",0.04,0.054,0.04,0.01,0.008
"GEL","id.470",NA,0.634,0.282,0.082,0.3,0.198
"GEL","id.471",NA,0.13,0.07,0.01,0.052,0.042
"GEL","id.472",NA,0.032,0.014,0.204,0.104,0.066
"GEL","id.473","0",0.066,0.034,0,0.002,0
"GEL","id.474","0",0.122,0.07,0,0.014,0
"GEL","id.475",NA,0.066,0.064,0.092,0.054,0.062
"GEL","id.476",NA,0.57,0.666,0.882,0.806,0.806
"GEL","id.477",NA,0.01,0.234,0.596,0.442,0.39
"GEL","id.478","0",0.188,0.19,0,0.066,0.088
"GEL","id.479",NA,0.192,0.484,0.18,0.332,0.45
"GEL","id.480",NA,0.022,0.354,0.03,0.014,0.256
"GEL","id.481","0",0.002,0,0,0,0
"GEL","id.482","1",0.196,0.576,0.294,0.308,0.548
"GEL","id.483",NA,0.078,0.052,0.016,0.014,0.012
"GEL","id.484",NA,0.45,0.172,0.008,0.138,0.08
"GEL","id.485","0",0.114,0.042,0,0.016,0.002
"GEL","id.486",NA,0.038,0.37,0.006,0.006,0.254
"GEL","id.487","0",0.052,0.03,0,0.004,0.002
"GEL","id.488","0",0.156,0.1,0.404,0.324,0.258
"GEL","id.489",NA,0.134,0.184,0.566,0.47,0.346
"GEL","id.490","0",0.014,0.01,0.128,0.088,0.072
"GEL","id.491","0",0.008,0.008,0.012,0.002,0.004
"GEL","id.492",NA,0.57,0.306,0,0.304,0.194
"GEL","id.493",NA,0.572,0.66,0.656,0.692,0.748
"GEL","id.494",NA,0.042,0.054,0.004,0.004,0.016
"GEL","id.495","0",0.278,0.112,0.014,0.122,0.056
"GEL","id.496",NA,0.148,0.334,0.004,0.12,0.21
"GEL","id.497",NA,0.014,0.096,0.004,0.01,0.046
"GEL","id.498","0",0.006,0.002,0.006,0.004,0
"GEL","id.499","0",0.046,0.026,0.006,0.002,0.002
"GEL","id.500",NA,0.352,0.144,0,0.118,0.046
"GEL","id.501","0",0.028,0.006,0,0,0
"GEL","id.502","0",0.05,0.028,0.002,0.002,0
"GEL","id.503",NA,0.01,0.01,0.02,0.006,0.01
"GEL","id.504","0",0.018,0.004,0,0.002,0.002
"GEL","id.505","0",0.022,0.022,0.002,0.004,0.002
"GEL","id.506",NA,0.018,0.016,0,0.002,0.004
"GEL","id.507","0",0.406,0.538,0.102,0.286,0.42
"GEL","id.508",NA,0.222,0.578,0.128,0.274,0.468
"GEL","id.509","0",0.048,0.024,0,0,0
"GEL","id.510",NA,0.526,0.262,0.032,0.216,0.174
"GEL","id.511","0",0.054,0.056,0,0.004,0.006
"GEL","id.512","0",0.098,0.058,0,0.002,0
"GEL","id.513",NA,0.054,0.056,0,0.006,0.008
"GEL","id.514",NA,0.036,0.016,0.01,0.002,0.006
"GEL","id.515",NA,0.022,0.238,0.022,0.01,0.066
"GEL","id.516","0",0.004,0.004,0.388,0.324,0.258
"GEL","id.517","0",0.128,0.096,0,0.012,0.024
"GEL","id.518","0",0.038,0.03,0.12,0.02,0.018
"GEL","id.519",NA,0.388,0.248,0.13,0.286,0.276
"GEL","id.520",NA,0.024,0.214,0.024,0.014,0.094
"GEL","id.521","0",0.05,0.042,0.002,0.004,0.002
"GEL","id.522","0",0.064,0.03,0,0,0.002
"GEL","id.523",NA,0.054,0.028,0.002,0.006,0.002
"GEL","id.524",NA,0.006,0,0.004,0.006,0
"GEL","id.525",NA,0.098,0.096,0.028,0.054,0.042
"GEL","id.526",NA,0.376,0.482,0.002,0.232,0.274
"GEL","id.527","0",0.074,0.03,0,0.006,0.002
"GEL","id.528","1",0.542,0.258,0.574,0.548,0.476
"GEL","id.529",NA,0.032,0.192,0.018,0.008,0.086
"GEL","id.530","0",0.03,0.016,0.006,0.002,0.004
"GEL","id.531",NA,0.136,0.532,0.012,0.038,0.392
"GEL","id.532",NA,0.018,0.012,0.002,0.008,0.004
"GEL","id.533","0",0.054,0.03,0,0.006,0
"GEL","id.534","0",0.062,0.04,0,0.006,0.002
"GEL","id.535","0",0.006,0.004,0.022,0.002,0.008
"GEL","id.536","0",0.036,0.036,0.938,0.648,0.548
"GEL","id.537",NA,0.332,0.566,0.07,0.192,0.464
"GEL","id.538",NA,0.024,0.012,0.156,0.05,0.032
"GEL","id.539",NA,0.658,0.75,0,0.27,0.466
"GEL","id.540","1",0.598,0.484,0.662,0.712,0.644
"GEL","id.541",NA,0.096,0.056,0.004,0.006,0.01
"GEL","id.542","0",0.468,0.36,0.012,0.28,0.196
"GEL","id.543","0",0,0.004,0,0,0
"GEL","id.544",NA,0.568,0.372,0.012,0.27,0.184
"GEL","id.545","0",0.004,0,0,0.002,0
"GEL","id.546",NA,0.438,0.266,0.008,0.268,0.166
"GEL","id.547","0",0.028,0.016,0.006,0,0.002
"GEL","id.548",NA,0.596,0.354,0,0.388,0.272
"GEL","id.549",NA,0.03,0.014,0.004,0.012,0.01
"GEL","id.550",NA,0.622,0.33,0.006,0.238,0.164
"GEL","id.551","0",0.044,0.028,0,0.012,0.002
"GEL","id.552",NA,0.03,0.044,0.004,0.008,0.034
"GEL","id.553","0",0.024,0.012,0.002,0.002,0
"GEL","id.554",NA,0.004,0.032,0.01,0.004,0.008
"GEL","id.555",NA,0.082,0.042,0,0.006,0.004
"GEL","id.556",NA,0.522,0.33,0.002,0.17,0.158
"GEL","id.557",NA,0.094,0.036,0.038,0.026,0.022
"GEL","id.558",NA,0.044,0.018,0,0.018,0.016
"GEL","id.559",NA,0.06,0.232,0.478,0.164,0.45
"GEL","id.560",NA,0.564,0.306,0.022,0.294,0.184
"GEL","id.561","0",0,0,0.002,0,0
"GEL","id.562","0",0.12,0.082,0,0.022,0.002
"GEL","id.563","0",0.004,0.008,0,0,0.002
"GEL","id.564","0",0.104,0.06,0.012,0.006,0.006
"GEL","id.565","0",0.03,0.012,0,0.004,0.002
"GEL","id.566","0",0.048,0.03,0,0.006,0.002
"GEL","id.567","0",0.052,0.032,0,0.006,0.002
"GEL","id.568","0",0.02,0.012,0.002,0,0
"GEL","id.569","0",0.018,0.006,0,0.002,0
"GEL","id.570",NA,0.63,0.542,0.97,0.894,0.838
"GEL","id.571",NA,0.018,0.022,0.078,0.072,0.052
"GEL","id.572","0",0.024,0.016,0.002,0.002,0.002
"GEL","id.573","0",0.01,0.008,0.002,0,0
"GEL","id.574",NA,0.096,0.068,0.586,0.488,0.416
"GEL","id.575",NA,0.028,0.024,0.028,0.008,0.012
"GEL","id.576","0",0.04,0.02,0,0.002,0.002
"GEL","id.577",NA,0.08,0.048,0.004,0.016,0.012
"GEL","id.578",NA,0.532,0.66,0.774,0.768,0.79
"GEL","id.579",NA,0.422,0.188,0,0.108,0.046
"GEL","id.580",NA,0.05,0.192,0.01,0.018,0.06
"GEL","id.581","0",0.022,0.03,0.002,0,0.022
"GEL","id.582","0",0.052,0.026,0.01,0.016,0.014
"GEL","id.583",NA,0.092,0.194,0.004,0.006,0.094
"GEL","id.584",NA,0.122,0.054,0.02,0.038,0.046
"GEL","id.585","0",0.016,0.008,0.002,0.004,0.002
"GEL","id.586",NA,0,0.014,0.04,0.02,0.012
"GEL","id.587","1",0.622,0.67,0.686,0.674,0.754
"GEL","id.588","0",0.07,0.052,0,0.006,0.006
"GEL","id.589","0",0.052,0.032,0,0,0.002
"GEL","id.590",NA,0.074,0.052,0,0.008,0.008
"GEL","id.591","0",0.054,0.012,0.004,0.006,0
"GEL","id.592",NA,0.004,0.086,0.01,0.006,0.052
"GEL","id.593","0",0.116,0.062,0.014,0.006,0.002
"GEL","id.594",NA,0.03,0.034,0.08,0.068,0.056
"GEL","id.595","0",0.026,0.054,0.002,0.004,0.006
"GEL","id.596",NA,0.562,0.28,0.582,0.636,0.54
"GEL","id.597","0",0.002,0.002,0.004,0.002,0.002
"GEL","id.598","0",0.026,0.01,0.006,0.008,0.008
"GEL","id.599",NA,0.618,0.706,0.98,0.944,0.918
"GEL","id.600","0",0.028,0.008,0.004,0,0.002
"GEL","id.601",NA,0.596,0.25,0,0.136,0.074
"GEL","id.602",NA,0.58,0.666,0.852,0.862,0.842
"GEL","id.603","0",0.012,0.008,0,0.002,0
"GEL","id.604",NA,0.064,0.042,0.008,0.008,0.006
"GEL","id.605",NA,0.058,0.036,0.026,0.034,0.032
"GEL","id.606",NA,0.094,0.038,0.002,0.016,0.006
"GEL","id.607",NA,0.11,0.458,0.946,0.784,0.796
"GEL","id.608",NA,0.006,0.012,0.008,0.006,0
"GEL","id.609",NA,0.016,0.26,0.046,0.034,0.106
"GEL","id.610",NA,0,0,0.002,0,0.002
"GEL","id.611",NA,0.69,0.414,0,0.322,0.232
"GEL","id.612",NA,0,0.002,0.014,0.004,0.004
"GEL","id.613",NA,0.05,0.17,0,0,0.054
"GEL","id.614","0",0.578,0.28,0.012,0.264,0.18
"GEL","id.615","0",0.032,0.014,0.002,0,0
"GEL","id.616","0",0.048,0.026,0.018,0.004,0.004
"GEL","id.617","0",0.004,0.002,0.006,0.002,0
"GEL","id.618","0",0.03,0.014,0.002,0.006,0.004
"GEL","id.619",NA,0.018,0.008,0.018,0.018,0.02
"GEL","id.620","0",0.012,0.012,0.004,0.002,0
"GEL","id.621","0",0.034,0.024,0.02,0.006,0.002
"GEL","id.622",NA,0.022,0.048,0.158,0.104,0.078
"GEL","id.623",NA,0.01,0.01,0.438,0.326,0.28
"GEL","id.624","0",0.11,0.072,0,0.008,0
"GEL","id.625","0",0.038,0.034,0.002,0.01,0.01
"GEL","id.626",NA,0.018,0.168,0.244,0.082,0.188
"GEL","id.627",NA,0.058,0.042,0,0.012,0.012
"GEL","id.628",NA,0.024,0.004,0.006,0.016,0.004
"GEL","id.629",NA,0.04,0.14,0.568,0.392,0.404
"GEL","id.630","0",0.064,0.03,0.002,0,0
"GEL","id.631",NA,0.018,0.024,0,0,0
"GEL","id.632",NA,0.016,0.33,0.03,0.006,0.294
"GEL","id.633","0",0.016,0.002,0.934,0.634,0.51
"GEL","id.634",NA,0.694,0.8,0.806,0.802,0.85
"GEL","id.635","0",0,0.002,0.002,0,0.002
"GEL","id.636","0",0.29,0.22,0.01,0.154,0.116
"GEL","id.637","0",0.098,0.082,0,0.008,0.002
"GEL","id.638",NA,0.04,0.088,0.012,0.02,0.036
"GEL","id.639","0",0.252,0.118,0.004,0.09,0.054
"GEL","id.640","0",0.134,0.06,0.014,0.01,0.002
"GEL","id.641","0",0.046,0.032,0.002,0.002,0.006
"GEL","id.642","0",0.012,0.006,0,0,0
"GEL","id.643","0",0.028,0.006,0.002,0.014,0.01
"GEL","id.644",NA,0.038,0.01,0.006,0.01,0
"GEL","id.645",NA,0.068,0.052,0.006,0.026,0.018
"GEL","id.646","0",0.044,0.028,0,0,0
"GEL","id.647",NA,0.026,0.028,0.002,0.008,0.004
"GEL","id.648","0",0.726,0.356,0,0.318,0.204
"GEL","id.649","0",0.046,0.032,0,0.004,0
"GEL","id.650","0",0.008,0.004,0.01,0.002,0.002
"GEL","id.651","0",0.592,0.342,0.152,0.246,0.188
"GEL","id.652",NA,0.638,0.266,0.008,0.246,0.16
"GEL","id.653",NA,0.62,0.364,0.004,0.314,0.236
"GEL","id.654","0",0.406,0.194,0.002,0.154,0.086
"GEL","id.655","0",0.004,0,0.23,0.14,0.1
"GEL","id.656",NA,0.028,0.038,0.002,0.008,0.014
"GEL","id.657","0",0.004,0.006,0,0.002,0
"GEL","id.658","0",0.014,0.018,0.002,0.014,0.002
"GEL","id.659","0",0.052,0.034,0,0.002,0
"GEL","id.660",NA,0.582,0.32,0,0.264,0.176
"GEL","id.661",NA,0.026,0.074,0.006,0.008,0.022
"GEL","id.662",NA,0.292,0.12,0.92,0.784,0.644
"GEL","id.663",NA,0.088,0.034,0,0.004,0.004
"GEL","id.664","0",0.024,0.02,0.008,0.01,0.008
"GEL","id.665",NA,0.484,0.32,0.034,0.218,0.202
"GEL","id.666",NA,0.036,0.096,0.022,0.03,0.052
"GEL","id.667",NA,0.004,0.01,0.046,0.012,0.012
"GEL","id.668","0",0.094,0.056,0.016,0.006,0.004
"GEL","id.669",NA,0.004,0.318,0,0.002,0.282
"GEL","id.670",NA,0.012,0.01,0.01,0.014,0.014
"GEL","id.671",NA,0.052,0.088,0.43,0.118,0.094
"GEL","id.672","0",0.024,0.012,0.002,0.008,0.004
"GEL","id.673","1",0.414,0.77,0.962,0.926,0.91
"GEL","id.674","0",0.004,0,0,0.004,0.002
"GEL","id.675","0",0.004,0,0.006,0,0
"GEL","id.676",NA,0.02,0.012,0.006,0.018,0.012
"GEL","id.677","0",0.02,0.014,0,0.004,0
"GEL","id.678",NA,0.648,0.426,0.152,0.446,0.324
"GEL","id.679",NA,0.66,0.342,0,0.296,0.206
"GEL","id.680",NA,0.476,0.164,0.004,0.186,0.08
"GEL","id.681",NA,0.018,0.314,0.012,0.004,0.362
"GEL","id.682",NA,0.012,0.076,0.018,0.012,0.04
"GEL","id.683","0",0.016,0.014,0.008,0.006,0
"GEL","id.684",NA,0.124,0.062,0.66,0.454,0.412
"GEL","id.685",NA,0.04,0.024,0.012,0.004,0
"GEL","id.686",NA,0.222,0.186,0.044,0.198,0.132
"GEL","id.687","0",0.06,0.042,0.116,0.082,0.09
"GEL","id.688",NA,0.032,0.042,0.002,0,0.004
"GEL","id.689",NA,0.066,0.048,0.058,0.048,0.024
"GEL","id.690",NA,0.052,0.104,0.036,0.034,0.07
"GEL","id.691","0",0.098,0.058,0.008,0.014,0.002
"GEL","id.692","0",0.066,0.052,0,0,0.002
"GEL","id.693",NA,0.006,0.116,0.184,0.052,0.104
"GEL","id.694","0",0.014,0.01,0,0.006,0.002
"GEL","id.695",NA,0.044,0.02,0.006,0.002,0.004
"GEL","id.696",NA,0.018,0.04,0.044,0.03,0.032
"GEL","id.697",NA,0.136,0.142,0,0.03,0.036
"GEL","id.698","0",0.052,0.032,0.004,0.002,0
"GEL","id.699",NA,0.694,0.586,0.88,0.816,0.732
"GEL","id.700","0",0.144,0.062,0.008,0.024,0.018
"GEL","id.701",NA,0.016,0.4,0.532,0.234,0.438
"GEL","id.702","0",0.098,0.104,0.808,0.6,0.488
"GEL","id.703",NA,0.176,0.142,0.012,0.084,0.08
"GEL","id.704",NA,0.004,0.014,0.012,0,0.01
"GEL","id.705","0",0.258,0.148,0.012,0.024,0.006
"GEL","id.706",NA,0.05,0.026,0.004,0.012,0.002
"GEL","id.707",NA,0.582,0.328,0.004,0.358,0.252
"GEL","id.708","0",0.076,0.062,0.006,0.016,0.008
"GEL","id.709",NA,0.048,0.03,0.026,0.006,0.006
"GEL","id.710","0",0.006,0.012,0.008,0,0.004
"GEL","id.711",NA,0.29,0.152,0,0.078,0.052
"GEL","id.712",NA,0.016,0.008,0.002,0.004,0.002
"GEL","id.713",NA,0.338,0.478,0.13,0.222,0.39
"GEL","id.714",NA,0.032,0.484,0.154,0.102,0.434
"GEL","id.715","0",0.004,0.012,0,0.002,0
"GEL","id.716",NA,0.048,0.016,0,0.002,0.002
"GEL","id.717",NA,0.204,0.196,0.002,0.02,0.038
"GEL","id.718",NA,0.052,0.028,0.014,0.01,0.018
"GEL","id.719","0",0.6,0.346,0.01,0.316,0.206
"GEL","id.720","0",0.59,0.308,0.044,0.308,0.198
"GEL","id.721","0",0.06,0.036,0,0.004,0
"GEL","id.722","0",0.064,0.028,0.004,0.002,0.004
"GEL","id.723",NA,0.194,0.428,0.37,0.33,0.454
"GEL","id.724",NA,0.048,0.428,0.232,0.118,0.328
"GEL","id.725","0",0.024,0.012,0.006,0.01,0.008
"GEL","id.726","0",0,0.002,0.004,0.008,0.002
"GEL","id.727",NA,0.014,0.012,0.02,0.01,0.01
"GEL","id.728",NA,0.006,0.002,0.002,0.006,0.002
"GEL","id.729",NA,0.154,0.284,0,0.116,0.14
"GEL","id.730","0",0.144,0.076,0,0.008,0.002
"GEL","id.731","0",0.058,0.022,0.002,0.01,0
"GEL","id.732","0",0.096,0.064,0.572,0.384,0.294
"GEL","id.733","1",0.734,0.516,0.742,0.758,0.66
"GEL","id.734",NA,0.724,0.802,0.834,0.772,0.858
"GEL","id.735",NA,0.012,0.012,0.004,0.002,0.002
"GEL","id.736",NA,0.18,0.138,0.006,0.06,0.08
"GEL","id.737",NA,0.136,0.126,0.004,0.018,0.024
"GEL","id.738",NA,0.06,0.02,0.002,0.012,0.002
"GEL","id.739",NA,0.058,0.022,0.05,0.022,0.014
"GEL","id.740",NA,0.038,0.066,0.026,0.018,0.046
"GEL","id.741",NA,0.012,0.102,0,0.004,0.032
"GEL","id.742",NA,0.354,0.242,0.01,0.19,0.14
"GEL","id.743","0",0.012,0.008,0.006,0.004,0.008
"GEL","id.744","0",0.05,0.028,0.002,0.004,0.004
"GEL","id.745",NA,0.082,0.496,0.002,0.01,0.414
"GEL","id.746","0",0.162,0.05,0.026,0.03,0.018
"GEL","id.747",NA,0.784,0.832,0.958,0.96,0.946
"GEL","id.748","0",0.016,0.008,0.022,0.006,0.002
"GEL","id.749",NA,0.012,0.47,0.07,0.056,0.426
"GEL","id.750","0",0.116,0.094,0,0.01,0.012
"GEL","id.751",NA,0.652,0.4,0,0.24,0.196
"GEL","id.752",NA,0.578,0.306,0,0.29,0.196
"GEL","id.753",NA,0.106,0.074,0.038,0.034,0.032
"GEL","id.754",NA,0.024,0.014,0.55,0.4,0.372
"GEL","id.755",NA,0.19,0.584,0.956,0.886,0.856
"GEL","id.756","0",0.002,0.002,0.018,0.01,0.006
"GEL","id.757","0",0.084,0.044,0,0.004,0
"GEL","id.758","1",0.022,0.474,0.862,0.734,0.726
"GEL","id.759","0",0,0,0,0.002,0.008
"GEL","id.760",NA,0.178,0.064,0.014,0.014,0.026
"GEL","id.761","0",0.118,0.098,0.004,0.008,0.002
"GEL","id.762",NA,0.006,0.008,0,0.004,0.004
"GEL","id.763","0",0.032,0.008,0,0.002,0
"GEL","id.764",NA,0.024,0.514,0.91,0.686,0.73
"GEL","id.765",NA,0.122,0.062,0,0.016,0.02
"GEL","id.766","0",0.02,0.064,0.018,0.014,0.028
"GEL","id.767",NA,0.022,0.062,0.02,0.022,0.042
"GEL","id.768",NA,0.058,0.144,0.052,0.046,0.062
"GEL","id.769",NA,0.308,0.168,0.052,0.242,0.158
"GEL","id.770","0",0.296,0.342,0.934,0.77,0.784
"GEL","id.771",NA,0.036,0.184,0.294,0.138,0.198
"GEL","id.772",NA,0.572,0.532,0.664,0.708,0.65
"GEL","id.773",NA,0.612,0.364,0.64,0.646,0.538
"GEL","id.774",NA,0.774,0.824,0.796,0.822,0.836
"GEL","id.775",NA,0.012,0.376,0.248,0.114,0.468
"GEL","id.776",NA,0.04,0.042,0.596,0.486,0.424
"GEL","id.777",NA,0.318,0.218,0.27,0.296,0.206
"GEL","id.778",NA,0.368,0.24,0.018,0.264,0.204
"GEL","id.779",NA,0.09,0.088,0.004,0.02,0.012
"GEL","id.780","0",0.692,0.366,0.11,0.294,0.236
"GEL","id.781","0",0.052,0.03,0.018,0.012,0.008
"GEL","id.782",NA,0.248,0.144,0,0.114,0.066
"GEL","id.783",NA,0.478,0.314,0.13,0.402,0.314
"GEL","id.784",NA,0.41,0.376,0.036,0.226,0.198
"GEL","id.785",NA,0.378,0.242,0.014,0.2,0.16
"GEL","id.786","0",0.326,0.206,0.002,0.146,0.114
"GEL","id.787",NA,0.5,0.338,0.106,0.448,0.328
"GEL","id.788",NA,0.64,0.602,0.686,0.666,0.676
"GEL","id.789","0",0.24,0.136,0.002,0.074,0.032
"GEL","id.790",NA,0.062,0.038,0.002,0.004,0.002
"GEL","id.791","0",0.116,0.066,0.018,0.016,0.014
"GEL","id.792",NA,0.054,0.354,0.006,0.012,0.274
"GEL","id.793",NA,0.394,0.508,0.948,0.75,0.82
"GEL","id.794","0",0.06,0.042,0.34,0.316,0.28
"GEL","id.795",NA,0.258,0.128,0.064,0.12,0.07
"GEL","id.796","0",0.372,0.25,0.012,0.156,0.122
"GEL","id.797",NA,0.092,0.118,0.606,0.382,0.302
"GEL","id.798","1",0.028,0.428,0.018,0.006,0.344
"GEL","id.799","0",0.07,0.054,0.04,0.09,0.044
"GEL","id.800",NA,0.126,0.084,0.144,0.062,0.066
"GEL","id.801",NA,0.216,0.088,0.018,0.09,0.064
"GEL","id.802","0",0.408,0.218,0.024,0.248,0.154
"GEL","id.803",NA,0.548,0.406,0.004,0.304,0.214
"GEL","id.804",NA,0.41,0.172,0.706,0.636,0.516
"GEL","id.805","0",0.106,0.096,0.002,0.03,0.042
"GEL","id.806","0",0.07,0.052,0,0.022,0.006
"GEL","id.807",NA,0.454,0.518,0.894,0.754,0.8
"GEL","id.808","0",0.49,0.248,0.004,0.194,0.118
"GEL","id.809","1",0.152,0.088,0.286,0.228,0.15
"GEL","id.810",NA,0.432,0.296,0.868,0.62,0.46
"GEL","id.811",NA,0.238,0.132,0.44,0.426,0.378
"GEL","id.812",NA,0.414,0.258,0.002,0.17,0.132
"GEL","id.813","0",0.048,0.18,0.146,0.096,0.146
"GEL","id.814",NA,0.034,0.43,0.068,0.056,0.392
"GEL","id.815",NA,0.186,0.342,0.026,0.036,0.128
"GEL","id.816",NA,0.08,0.042,0,0.048,0.058
"GEL","id.817","0",0.292,0.212,0,0.128,0.106
"GEL","id.818",NA,0.536,0.42,0.004,0.32,0.23
"GEL","id.819","0",0.564,0.334,0.064,0.312,0.21
"GEL","id.820",NA,0.008,0.008,0.034,0.034,0.024
"GEL","id.821","1",0.012,0.424,0.896,0.506,0.672
"GEL","id.822","0",0.564,0.308,0,0.264,0.174
"GEL","id.823",NA,0.51,0.364,0.006,0.176,0.15
"GEL","id.824",NA,0.098,0.054,0.022,0.016,0.046
"GEL","id.825",NA,0.03,0.546,0.944,0.758,0.83
"GEL","id.826",NA,0.64,0.59,0.706,0.798,0.774
"GEL","id.827",NA,0.436,0.246,0.028,0.256,0.15
"GEL","id.828",NA,0.014,0.222,0.212,0.056,0.216
"GEL","id.829","0",0.142,0.126,0,0.026,0.03
"GEL","id.830",NA,0.076,0.492,0.2,0.12,0.482
"GEL","id.831",NA,0.044,0.188,0.064,0.042,0.086
"GEL","id.832",NA,0.062,0.452,0.9,0.516,0.668
"GEL","id.833","0",0.546,0.328,0.03,0.32,0.198
"GEL","id.834",NA,0.66,0.332,0.684,0.67,0.482
"GEL","id.835",NA,0.23,0.118,0.04,0.036,0.018
"GEL","id.836",NA,0.016,0.026,0.044,0.036,0.044
"GEL","id.837",NA,0.024,0.064,0.022,0.014,0.058
"GEL","id.838",NA,0.164,0.57,0.328,0.262,0.6
"GEL","id.839","0",0.362,0.25,0.186,0.338,0.272
"GEL","id.840","1",0.628,0.72,0.768,0.772,0.824
"GEL","id.841",NA,0.498,0.29,0.008,0.332,0.222
"GEL","id.842","0",0.058,0.088,0.022,0.012,0.048
"GEL","id.843",NA,0.438,0.414,0.054,0.328,0.392
"GEL","id.844",NA,0.062,0.046,0.002,0.004,0.016
"GEL","id.845",NA,0.5,0.194,0.008,0.188,0.102
"GEL","id.846",NA,0.038,0.086,0.004,0.016,0.046
"GEL","id.847",NA,0.26,0.592,0.082,0.258,0.464
"GEL","id.848",NA,0.26,0.204,0.008,0.184,0.126
"GEL","id.849",NA,0.38,0.344,0.064,0.268,0.32
"GEL","id.850",NA,0.068,0.068,0.006,0.014,0.02
"GEL","id.851","0",0.126,0.062,0.012,0.018,0.008
"GEL","id.852","0",0.388,0.208,0,0.152,0.112
"GEL","id.853",NA,0.568,0.288,0.028,0.204,0.144
"GEL","id.854","0",0.394,0.212,0.004,0.184,0.142
"GEL","id.855",NA,0.064,0.054,0.036,0.032,0.052
"GEL","id.856",NA,0.628,0.51,0.024,0.276,0.238
"GEL","id.857",NA,0.436,0.648,0.008,0.188,0.44
"GEL","id.858",NA,0.056,0.076,0.1,0.068,0.054
"GEL","id.859",NA,0.654,0.762,0.658,0.684,0.686
"GEL","id.860",NA,0.02,0.028,0.002,0.006,0.004
"GEL","id.861",NA,0.55,0.394,0.018,0.284,0.214
"GEL","id.862","1",0.68,0.404,0.146,0.526,0.352
"GEL","id.863",NA,0.05,0.064,0.008,0.014,0.052
"GEL","id.864",NA,0.454,0.29,0.046,0.278,0.194
"GEL","id.865","0",0.53,0.294,0.002,0.3,0.21
"GEL","id.866",NA,0.058,0.048,0.006,0.006,0.004
"GEL","id.867",NA,0.02,0.054,0,0.004,0.016
"GEL","id.868","0",0.426,0.232,0.008,0.188,0.146
"GEL","id.869",NA,0.43,0.316,0,0.156,0.122
"GEL","id.870",NA,0.436,0.216,0.772,0.538,0.38
"GEL","id.871",NA,0.008,0.014,0.058,0.026,0.01
"GEL","id.872",NA,0.636,0.326,0.576,0.612,0.49
"GEL","id.873",NA,0.102,0.448,0.7,0.538,0.618
"GEL","id.874",NA,0.554,0.304,0.01,0.304,0.198
"GEL","id.875",NA,0.484,0.22,0.042,0.232,0.176
