"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"METABRIC","MTS-T0475",NA,0,0.01,0,0.002,0.002
"METABRIC","MTS-T0476",NA,0.002,0.006,0.004,0,0.004
"METABRIC","MTS-T0478",NA,0.012,0.002,0.124,0.078,0.016
"METABRIC","MTS-T0480","0",0,0.004,0.004,0,0
"METABRIC","MTS-T0481","0",0.01,0.002,0.016,0.006,0.004
"METABRIC","MTS-T0482",NA,0.004,0.158,0.002,0.006,0.064
"METABRIC","MTS-T0483","0",0.006,0,0,0.002,0
"METABRIC","MTS-T0484",NA,0.002,0.004,0,0,0.002
"METABRIC","MTS-T0485",NA,0.002,0,0,0,0
"METABRIC","MTS-T0486",NA,0.01,0.068,0.004,0.086,0.09
"METABRIC","MTS-T0487",NA,0.004,0.08,0.002,0,0.004
"METABRIC","MTS-T0488","0",0,0,0,0.002,0
"METABRIC","MTS-T0489","0",0,0,0.004,0,0
"METABRIC","MTS-T0491","0",0.002,0,0.01,0.014,0.002
"METABRIC","MTS-T0492",NA,0.004,0.006,0.012,0.004,0.006
"METABRIC","MTS-T0493","0",0,0,0,0,0
"METABRIC","MTS-T0494","0",0.002,0,0,0.004,0.002
"METABRIC","MTS-T0495",NA,0.058,0.112,0,0.034,0.02
"METABRIC","MTS-T0496",NA,0.004,0.004,0.01,0.002,0
"METABRIC","MTS-T0497",NA,0.018,0.014,0.006,0.004,0.016
"METABRIC","MTS-T0498",NA,0.014,0.02,0.002,0.004,0.004
"METABRIC","MTS-T0499","1",0.63,0.648,0.554,0.632,0.654
"METABRIC","MTS-T0500",NA,0.01,0.006,0.014,0.01,0.004
"METABRIC","MTS-T0501",NA,0.086,0.016,0.01,0.002,0.006
"METABRIC","MTS-T0502","0",0,0.004,0.002,0,0
"METABRIC","MTS-T0503",NA,0.008,0.004,0,0.002,0.002
"METABRIC","MTS-T0504",NA,0.49,0.2,0.13,0.314,0.28
"METABRIC","MTS-T0505",NA,0.002,0.008,0.002,0,0.004
"METABRIC","MTS-T0506",NA,0.006,0,0.002,0.006,0.002
"METABRIC","MTS-T0507","0",0,0,0.006,0,0
"METABRIC","MTS-T0509",NA,0,0,0.006,0,0.002
"METABRIC","MTS-T0511",NA,0,0,0,0,0
"METABRIC","MTS-T0512",NA,0,0,0.156,0.006,0.016
"METABRIC","MTS-T0513","0",0.002,0,0.006,0.006,0.008
"METABRIC","MTS-T0514",NA,0,0.002,0.06,0.004,0.008
"METABRIC","MTS-T0517","0",0.002,0,0.014,0.002,0.004
"METABRIC","MTS-T0518","1",0.792,0.834,0.692,0.794,0.814
"METABRIC","MTS-T0519","0",0,0,0.002,0,0
"METABRIC","MTS-T0520","0",0.004,0.006,0.062,0.012,0.006
"METABRIC","MTS-T0521","0",0,0,0,0,0
"METABRIC","MTS-T0522","0",0,0,0.002,0.002,0
"METABRIC","MTS-T0523",NA,0,0.004,0.002,0.002,0
"METABRIC","MTS-T0524","0",0.014,0.006,0,0.01,0.006
"METABRIC","MTS-T0527","0",0,0,0.012,0,0
"METABRIC","MTS-T0528","0",0.044,0.018,0.03,0.014,0.012
"METABRIC","MTS-T0529",NA,0.002,0.09,0.014,0.01,0.016
"METABRIC","MTS-T0530",NA,0,0.004,0.008,0.004,0.004
"METABRIC","MTS-T0531",NA,0.26,0.374,0.026,0.158,0.238
"METABRIC","MTS-T0532",NA,0.004,0.004,0.106,0.108,0.008
"METABRIC","MTS-T0533","0",0,0,0.02,0.006,0.002
"METABRIC","MTS-T0534","0",0.066,0.03,0,0.004,0.014
"METABRIC","MTS-T0535",NA,0.644,0.898,0.172,0.396,0.438
"METABRIC","MTS-T0536",NA,0.318,0.374,0.01,0.07,0.118
"METABRIC","MTS-T0537","0",0.002,0.004,0,0.002,0.002
"METABRIC","MTS-T0538","0",0.006,0,0.064,0.022,0.006
"METABRIC","MTS-T0539",NA,0.076,0.016,0,0.02,0.006
"METABRIC","MTS-T0540","0",0.02,0.004,0.006,0.008,0.006
"METABRIC","MTS-T0541","0",0,0,0,0,0.002
"METABRIC","MTS-T0542","0",0,0,0,0,0.002
"METABRIC","MTS-T0543",NA,0.018,0.182,0.098,0.012,0.088
"METABRIC","MTS-T0544","0",0,0,0.04,0.004,0
"METABRIC","MTS-T0546",NA,0,0.004,0,0.002,0.002
"METABRIC","MTS-T0547",NA,0,0.004,0,0,0
"METABRIC","MTS-T0548",NA,0.088,0.26,0.148,0.076,0.184
"METABRIC","MTS-T0549","0",0.03,0.002,0,0.002,0
"METABRIC","MTS-T0550","0",0.006,0.002,0.002,0.002,0.006
"METABRIC","MTS-T0551",NA,0.976,0.942,0.002,0.38,0.508
"METABRIC","MTS-T0552","0",0.112,0.11,0.012,0.06,0.066
"METABRIC","MTS-T0553","0",0,0,0.004,0,0
"METABRIC","MTS-T0554","0",0.002,0,0,0,0.002
"METABRIC","MTS-T0555","0",0.002,0,0.03,0.008,0.006
"METABRIC","MTS-T0556",NA,0.07,0.016,0.006,0.08,0.086
"METABRIC","MTS-T0557","0",0.164,0.23,0,0.194,0.25
"METABRIC","MTS-T0559",NA,0.006,0.014,0.164,0.078,0.052
"METABRIC","MTS-T0560",NA,0.008,0.018,0,0.002,0
"METABRIC","MTS-T0561","0",0,0,0,0,0
"METABRIC","MTS-T0562","0",0.002,0,0.03,0.01,0.004
"METABRIC","MTS-T0563","0",0.006,0.036,0.01,0.01,0.034
"METABRIC","MTS-T0564",NA,0,0,0,0,0
"METABRIC","MTS-T0565","0",0,0,0.008,0,0.002
"METABRIC","MTS-T0566","0",0.004,0.002,0.036,0,0
"METABRIC","MTS-T0567","0",0,0.014,0.02,0.004,0.008
"METABRIC","MTS-T0568","0",0.006,0.006,0,0,0.004
"METABRIC","MTS-T0569","0",0,0,0.012,0,0
"METABRIC","MTS-T0570","0",0.002,0.002,0,0.002,0
"METABRIC","MTS-T0571","0",0,0.002,0.016,0,0
"METABRIC","MTS-T0572","0",0.006,0.002,0.02,0.014,0.006
"METABRIC","MTS-T0573","0",0.07,0.048,0.002,0.056,0.032
"METABRIC","MTS-T0574",NA,0.08,0.006,0,0.028,0.018
"METABRIC","MTS-T0575",NA,0.112,0.038,0,0,0
"METABRIC","MTS-T0576",NA,0.11,0.096,0.002,0.108,0.098
"METABRIC","MTS-T0577","0",0.01,0,0.006,0.002,0
"METABRIC","MTS-T0578",NA,0.002,0,0.002,0.002,0.002
"METABRIC","MTS-T0579",NA,0,0,0,0,0.002
"METABRIC","MTS-T0580",NA,0.01,0.01,0.004,0.006,0.002
"METABRIC","MTS-T0581","0",0,0,0,0,0
"METABRIC","MTS-T0582",NA,0.016,0.2,0.094,0.03,0.112
"METABRIC","MTS-T0583","0",0,0,0.002,0,0.002
"METABRIC","MTS-T0584",NA,0,0,0.004,0,0
"METABRIC","MTS-T0585",NA,0,0,0,0.002,0
"METABRIC","MTS-T0586",NA,0.062,0.022,0,0,0.014
"METABRIC","MTS-T0587","0",0.038,0.018,0.008,0.022,0.024
"METABRIC","MTS-T0588",NA,0.01,0.002,0.096,0.004,0.004
"METABRIC","MTS-T0589",NA,0.014,0.004,0.004,0,0.002
"METABRIC","MTS-T0590",NA,0.118,0.082,0,0.002,0.002
"METABRIC","MTS-T0592",NA,0.014,0.12,0.054,0.058,0.094
"METABRIC","MTS-T0593","0",0,0,0.016,0.006,0.002
"METABRIC","MTS-T0594","0",0.004,0.008,0,0.002,0.004
"METABRIC","MTS-T0595","0",0.046,0.02,0,0.058,0.01
"METABRIC","MTS-T0596","0",0.008,0,0.004,0,0
"METABRIC","MTS-T0597","0",0.05,0.022,0,0.032,0.006
"METABRIC","MTS-T0598","0",0.092,0.028,0.082,0.072,0.048
"METABRIC","MTS-T0599","0",0,0,0,0,0
"METABRIC","MTS-T0600","0",0,0,0,0,0
"METABRIC","MTS-T0601","0",0.016,0.004,0.006,0.002,0.004
"METABRIC","MTS-T0602","0",0,0.006,0.034,0.004,0.002
"METABRIC","MTS-T0603","0",0.01,0.002,0,0.004,0.004
"METABRIC","MTS-T0604","0",0.006,0.006,0,0.008,0.006
"METABRIC","MTS-T0605","0",0,0,0.01,0.004,0
"METABRIC","MTS-T0606",NA,0.098,0.064,0.002,0.094,0.106
"METABRIC","MTS-T0607",NA,0.01,0.018,0.11,0.096,0.118
"METABRIC","MTS-T0608","0",0.002,0,0.038,0.004,0.004
"METABRIC","MTS-T0609","0",0.122,0.174,0.004,0.03,0.05
"METABRIC","MTS-T0610","0",0,0.002,0.008,0.004,0.004
"METABRIC","MTS-T0613","0",0,0.004,0.016,0.002,0
"METABRIC","MTS-T0614","0",0,0.002,0,0,0
"METABRIC","MTS-T0615","0",0.012,0.004,0.002,0.004,0.016
"METABRIC","MTS-T0616","0",0.014,0,0,0.012,0
"METABRIC","MTS-T0617","0",0.068,0.018,0.002,0.002,0.008
"METABRIC","MTS-T0619","0",0.01,0.002,0,0.01,0.002
"METABRIC","MTS-T0620","0",0.006,0,0,0.002,0.012
"METABRIC","MTS-T0621","0",0.008,0,0.01,0.002,0
"METABRIC","MTS-T0622",NA,0.204,0.018,0,0.132,0.016
"METABRIC","MTS-T0623","0",0,0.002,0.014,0,0.004
"METABRIC","MTS-T0624","0",0,0,0.052,0,0
"METABRIC","MTS-T0625","0",0,0.002,0.012,0.008,0.002
"METABRIC","MTS-T0626","0",0,0,0.046,0.004,0
"METABRIC","MTS-T0627","0",0.012,0.004,0.002,0,0.002
"METABRIC","MTS-T0628","0",0.14,0.042,0,0.046,0.016
"METABRIC","MTS-T0629",NA,0.214,0.174,0.006,0.146,0.106
"METABRIC","MTS-T0630","0",0.002,0,0,0,0.002
"METABRIC","MTS-T0631","0",0.002,0.006,0,0.004,0.006
"METABRIC","MTS-T0632","0",0.01,0.002,0,0.008,0.006
"METABRIC","MTS-T0634","0",0.016,0.006,0.046,0.04,0.02
"METABRIC","MTS-T0635","0",0.022,0.008,0.01,0.018,0.008
"METABRIC","MTS-T0636","0",0.004,0,0.026,0.006,0.004
"METABRIC","MTS-T0637","0",0.01,0.004,0,0.008,0
"METABRIC","MTS-T0638",NA,0.14,0.008,0.074,0.004,0.002
"METABRIC","MTS-T0639",NA,0.08,0.07,0,0.09,0.08
"METABRIC","MTS-T0640",NA,0.2,0.336,0.018,0.396,0.424
"METABRIC","MTS-T0641","0",0.046,0.014,0.004,0.032,0.02
"METABRIC","MTS-T0642",NA,0.586,0.656,0,0.278,0.606
"METABRIC","MTS-T0643","0",0.122,0.126,0,0.018,0.032
"METABRIC","MTS-T0646",NA,0.008,0.002,0.002,0.002,0.004
"METABRIC","MTS-T0647","0",0,0,0,0,0
"METABRIC","MTS-T0648","0",0,0,0.02,0.012,0.012
"METABRIC","MTS-T0649","0",0.234,0.244,0,0.132,0.186
"METABRIC","MTS-T0653","0",0.058,0.012,0.002,0.06,0.016
"METABRIC","MTS-T0654","0",0.002,0.002,0,0,0.006
"METABRIC","MTS-T0655","0",0.03,0.01,0.002,0.008,0
"METABRIC","MTS-T0656","0",0.06,0.018,0,0.014,0.006
"METABRIC","MTS-T0657",NA,0.102,0.166,0.214,0.024,0.084
"METABRIC","MTS-T0658",NA,0.006,0.008,0.002,0.002,0.008
"METABRIC","MTS-T0659",NA,0.004,0.004,0,0.01,0.004
"METABRIC","MTS-T0660","0",0,0,0,0,0
"METABRIC","MTS-T0661","0",0.028,0.072,0,0.012,0.05
"METABRIC","MTS-T0662",NA,0,0.002,0.062,0.014,0.012
"METABRIC","MTS-T0663","0",0.002,0.002,0.016,0.008,0.002
"METABRIC","MTS-T0664","0",0.01,0,0,0,0
"METABRIC","MTS-T0665","0",0.018,0.004,0.036,0.012,0.004
"METABRIC","MTS-T0666","0",0.002,0.004,0,0.002,0.004
"METABRIC","MTS-T0667","0",0.004,0.006,0.004,0.002,0.004
"METABRIC","MTS-T0668","0",0.002,0,0,0.002,0
"METABRIC","MTS-T0669",NA,0.346,0.154,0,0.09,0.01
"METABRIC","MTS-T0670","0",0.014,0.006,0.016,0.004,0.002
"METABRIC","MTS-T0671","0",0.048,0.014,0.002,0.014,0.01
"METABRIC","MTS-T0672","0",0.01,0.008,0,0.002,0
"METABRIC","MTS-T0674","0",0,0,0,0.002,0
"METABRIC","MTS-T0675","0",0,0,0,0,0
"METABRIC","MTS-T0676","0",0.028,0.01,0.002,0.018,0.004
"METABRIC","MTS-T0677","0",0.058,0.006,0,0.026,0.006
"METABRIC","MTS-T0678","0",0,0,0,0,0
"METABRIC","MTS-T0679","0",0.24,0.172,0,0.204,0.168
"METABRIC","MTS-T0680","0",0.014,0.096,0.008,0.022,0.056
"METABRIC","MTS-T0681","1",0.666,0.688,0.394,0.634,0.654
"METABRIC","MTS-T0684",NA,0.002,0.1,0.172,0.012,0.054
"METABRIC","MTS-T0686",NA,0.112,0.118,0.014,0.018,0.018
"METABRIC","MTS-T0688","0",0.01,0.03,0,0.036,0.036
"METABRIC","MTS-T0689",NA,0.004,0.02,0.002,0,0.008
"METABRIC","MTS-T0690","0",0.014,0.014,0,0.002,0.002
"METABRIC","MTS-T0691","0",0.01,0.014,0.01,0,0.01
"METABRIC","MTS-T0692",NA,0.002,0.004,0,0.006,0.002
"METABRIC","MTS-T0693",NA,0.024,0.004,0.252,0.074,0.008
"METABRIC","MTS-T0694",NA,0.288,0.506,0,0.328,0.518
"METABRIC","MTS-T0695","1",0.63,0.672,0,0.572,0.67
"METABRIC","MTS-T0696",NA,0.002,0.06,0,0.002,0.006
"METABRIC","MTS-T0697","1",0.862,0.748,0.522,0.734,0.692
"METABRIC","MTS-T0698",NA,0.096,0.018,0.132,0.02,0.014
"METABRIC","MTS-T0699",NA,0,0.01,0,0.002,0.002
"METABRIC","MTS-T0700",NA,0.928,0.952,0.01,0.384,0.686
"METABRIC","MTS-T0701",NA,0.014,0.002,0.112,0,0
"METABRIC","MTS-T0702",NA,0.002,0.018,0,0,0.002
"METABRIC","MTS-T0703","0",0.018,0.034,0,0.006,0.022
"METABRIC","MTS-T0704",NA,0.068,0.012,0.024,0.072,0.064
"METABRIC","MTS-T0705",NA,0.162,0.342,0,0.016,0.1
"METABRIC","MTS-T0706",NA,0.006,0.01,0.266,0.01,0.006
"METABRIC","MTS-T0707",NA,0.182,0.326,0,0.01,0.166
"METABRIC","MTS-T0709","1",0.678,0.614,0.638,0.668,0.636
"METABRIC","MTS-T0711","1",0.752,0.692,0.552,0.66,0.654
"METABRIC","MTS-T0712","0",0.01,0.024,0.036,0.004,0.024
"METABRIC","MTS-T0713",NA,0.102,0.006,0.272,0.014,0.008
"METABRIC","MTS-T0714",NA,0.34,0.408,0,0.204,0.328
"METABRIC","MTS-T0715",NA,0.326,0.294,0,0.154,0.15
"METABRIC","MTS-T0716",NA,0.378,0.312,0.074,0.292,0.306
"METABRIC","MTS-T0718",NA,0.024,0.002,0.014,0.004,0.002
"METABRIC","MTS-T0720","0",0,0,0,0.002,0
"METABRIC","MTS-T0721","0",0.026,0.008,0.028,0.014,0.002
"METABRIC","MTS-T0722","0",0.004,0.008,0,0.004,0.004
"METABRIC","MTS-T0723","0",0.008,0.08,0,0.018,0.028
"METABRIC","MTS-T0724","0",0.016,0.014,0,0.002,0
"METABRIC","MTS-T0725",NA,0.012,0.12,0.016,0.022,0.114
"METABRIC","MTS-T0726",NA,0.002,0.158,0.02,0.014,0.016
"METABRIC","MTS-T0727","0",0.024,0.05,0,0.012,0.018
"METABRIC","MTS-T0728","0",0.004,0.024,0.01,0.01,0.028
"METABRIC","MTS-T0729","0",0,0,0.004,0.008,0.01
"METABRIC","MTS-T0730","0",0.094,0.026,0.11,0.064,0.08
"METABRIC","MTS-T0731","0",0,0.006,0.048,0.01,0.01
"METABRIC","MTS-T0732","0",0,0.002,0.006,0.002,0.004
"METABRIC","MTS-T0733","0",0.03,0.004,0.004,0.002,0.002
"METABRIC","MTS-T0734",NA,0.02,0.002,0.012,0,0
"METABRIC","MTS-T0735","0",0.006,0.002,0,0,0
"METABRIC","MTS-T0736","0",0,0,0.016,0.012,0.012
"METABRIC","MTS-T0739","0",0,0,0,0,0
"METABRIC","MTS-T0740","0",0.006,0,0.002,0.002,0
"METABRIC","MTS-T0741","1",0.638,0.792,0.668,0.716,0.758
"METABRIC","MTS-T0742","0",0.028,0.072,0,0.01,0.028
"METABRIC","MTS-T0743",NA,0.002,0.004,0.004,0.002,0
"METABRIC","MTS-T0744","1",0.64,0.706,0.51,0.636,0.668
"METABRIC","MTS-T0746",NA,0.002,0,0.004,0,0
"METABRIC","MTS-T0747","0",0.002,0.004,0.008,0.002,0.002
"METABRIC","MTS-T0748",NA,0.008,0.004,0.03,0.016,0
"METABRIC","MTS-T0749","0",0.002,0,0.05,0,0.002
"METABRIC","MTS-T0750","0",0.034,0.02,0.008,0.05,0.028
"METABRIC","MTS-T0751","0",0.024,0.04,0.002,0.006,0.012
"METABRIC","MTS-T0752","0",0.004,0.002,0,0,0
"METABRIC","MTS-T0753","0",0,0,0,0,0
"METABRIC","MTS-T0754","0",0.04,0.004,0.022,0.002,0
"METABRIC","MTS-T0755","0",0.032,0.078,0,0.008,0.046
"METABRIC","MTS-T0757","0",0,0.002,0.014,0.004,0.008
"METABRIC","MTS-T0758","0",0.004,0,0.004,0.004,0.004
"METABRIC","MTS-T0759","0",0.01,0.002,0.038,0.004,0.004
"METABRIC","MTS-T0760","0",0,0.012,0,0,0
"METABRIC","MTS-T0761","0",0,0,0.026,0.002,0.002
"METABRIC","MTS-T0762","0",0.006,0.006,0,0.02,0.006
"METABRIC","MTS-T0763","0",0.012,0.036,0.012,0.01,0.024
"METABRIC","MTS-T0764",NA,0.284,0.3,0.194,0.166,0.186
"METABRIC","MTS-T0765","1",0.67,0.742,0.388,0.64,0.794
"METABRIC","MTS-T0766","0",0,0.014,0,0.004,0.004
"METABRIC","MTS-T0767","0",0.006,0,0,0.006,0.002
"METABRIC","MTS-T0768","0",0.028,0.006,0.012,0.01,0.008
"METABRIC","MTS-T0769",NA,0,0,0.004,0,0
"METABRIC","MTS-T0770","0",0,0,0.002,0.002,0
"METABRIC","MTS-T0771","0",0.016,0.002,0.01,0.004,0.004
"METABRIC","MTS-T0772","0",0.004,0.002,0.022,0.054,0.016
"METABRIC","MTS-T0773","0",0.04,0.05,0.01,0.024,0.018
"METABRIC","MTS-T0774","0",0.002,0.004,0.03,0.002,0.006
"METABRIC","MTS-T0775",NA,0,0,0.012,0,0
"METABRIC","MTS-T0776","0",0,0,0.004,0,0.002
"METABRIC","MTS-T0777","0",0.008,0.006,0.014,0.012,0.004
"METABRIC","MTS-T0778",NA,0.018,0.006,0.066,0.222,0.234
"METABRIC","MTS-T0779","0",0,0,0.008,0,0
"METABRIC","MTS-T0780","0",0.002,0,0.006,0.006,0.002
"METABRIC","MTS-T0781",NA,0.126,0.014,0.136,0.01,0.006
"METABRIC","MTS-T0782","0",0,0,0.044,0.004,0.01
"METABRIC","MTS-T0783","0",0.062,0.032,0,0.016,0.02
"METABRIC","MTS-T0784",NA,0.05,0.048,0.002,0.022,0.016
"METABRIC","MTS-T0785","0",0.004,0,0,0.002,0
"METABRIC","MTS-T0786","1",0.8,0.83,0,0.708,0.784
"METABRIC","MTS-T0787","0",0.024,0,0,0,0.004
"METABRIC","MTS-T0789","0",0,0,0,0,0
"METABRIC","MTS-T0790",NA,0,0,0.082,0.004,0.006
"METABRIC","MTS-T0791","0",0.012,0.002,0,0.002,0
"METABRIC","MTS-T0792","1",0.698,0.636,0.496,0.63,0.648
"METABRIC","MTS-T0793","0",0,0.002,0,0.004,0
"METABRIC","MTS-T0794","0",0.038,0.014,0.004,0.01,0.004
"METABRIC","MTS-T0795",NA,0.016,0.008,0.002,0.012,0.008
"METABRIC","MTS-T0796",NA,0,0,0.008,0.004,0
"METABRIC","MTS-T0797",NA,0.014,0.018,0.164,0.012,0.012
"METABRIC","MTS-T0798","0",0.002,0.012,0.014,0.014,0.022
"METABRIC","MTS-T0799",NA,0.112,0.172,0.058,0.11,0.148
"METABRIC","MTS-T0800",NA,0.01,0,0.042,0.012,0.01
"METABRIC","MTS-T0801",NA,0.002,0.016,0,0.006,0.002
"METABRIC","MTS-T0802","0",0,0,0.002,0,0
"METABRIC","MTS-T0803",NA,0.002,0.01,0,0,0
"METABRIC","MTS-T0804",NA,0,0,0.002,0.012,0.002
"METABRIC","MTS-T0805","0",0.002,0.084,0,0.002,0.058
"METABRIC","MTS-T0807","0",0,0,0,0.008,0.008
"METABRIC","MTS-T0808","0",0,0,0,0,0
"METABRIC","MTS-T0809",NA,0.004,0.034,0.154,0.03,0.008
"METABRIC","MTS-T0810","0",0.014,0.016,0.002,0.006,0.002
"METABRIC","MTS-T0811","1",0.67,0.696,0.426,0.692,0.688
"METABRIC","MTS-T0812",NA,0.178,0.106,0,0.008,0.018
"METABRIC","MTS-T0814",NA,0.92,0.924,0.138,0.438,0.468
"METABRIC","MTS-T0815","0",0.006,0.01,0.018,0.024,0.028
"METABRIC","MTS-T0816",NA,0,0.006,0.008,0,0.004
"METABRIC","MTS-T0817","0",0,0.006,0.024,0,0
"METABRIC","MTS-T0818","0",0,0.002,0.034,0.006,0
"METABRIC","MTS-T0819","0",0,0.106,0,0.032,0.122
"METABRIC","MTS-T0820",NA,0,0,0,0,0.002
"METABRIC","MTS-T0821","0",0.002,0,0.076,0.026,0.032
"METABRIC","MTS-T0822","0",0,0.006,0.024,0.01,0
"METABRIC","MTS-T0823","0",0.002,0,0,0,0.002
"METABRIC","MTS-T0825","0",0,0.004,0.002,0.002,0.004
"METABRIC","MTS-T0826",NA,0,0,0.044,0.002,0.002
"METABRIC","MTS-T0827","0",0.006,0.014,0,0.002,0
"METABRIC","MTS-T0828","0",0.004,0,0.066,0.006,0.004
"METABRIC","MTS-T0829","0",0.004,0.008,0,0.004,0
"METABRIC","MTS-T0830","0",0.002,0,0.002,0,0.002
"METABRIC","MTS-T0831","0",0.008,0,0.084,0.004,0.004
"METABRIC","MTS-T0832","0",0.01,0.008,0.022,0.024,0.02
"METABRIC","MTS-T0833","0",0.042,0.038,0.008,0.014,0.01
"METABRIC","MTS-T0834","0",0,0,0.018,0.01,0.018
"METABRIC","MTS-T0835","0",0,0,0.004,0.004,0.002
"METABRIC","MTS-T0836","0",0,0,0.032,0.01,0.02
"METABRIC","MTS-T0837","0",0.06,0.02,0.17,0.01,0.01
"METABRIC","MTS-T0838","0",0,0,0.008,0.004,0
"METABRIC","MTS-T0839","0",0.152,0.168,0.038,0.074,0.09
"METABRIC","MTS-T0840","0",0.122,0.214,0.158,0.18,0.224
"METABRIC","MTS-T0841","0",0,0,0.04,0.002,0.004
"METABRIC","MTS-T0842","0",0,0,0,0.002,0.002
"METABRIC","MTS-T0843","0",0,0.008,0,0.002,0.002
"METABRIC","MTS-T0844","0",0.006,0,0.104,0.03,0.014
"METABRIC","MTS-T0845","0",0,0,0.004,0.004,0.002
"METABRIC","MTS-T0846","0",0.036,0.014,0.018,0.062,0.014
"METABRIC","MTS-T0847","0",0,0.012,0.004,0,0
"METABRIC","MTS-T0848","0",0,0,0.006,0,0.002
"METABRIC","MTS-T0849","0",0.008,0.012,0.01,0.006,0.006
"METABRIC","MTS-T0850","0",0,0,0.058,0.012,0.014
"METABRIC","MTS-T0851","0",0.004,0,0,0,0
"METABRIC","MTS-T0852","0",0.028,0.01,0.008,0.03,0.032
"METABRIC","MTS-T0853","0",0,0,0.048,0.026,0.038
"METABRIC","MTS-T0854","0",0.008,0.008,0.006,0.004,0.002
"METABRIC","MTS-T0855","0",0.006,0.01,0.022,0.018,0.01
"METABRIC","MTS-T0856","0",0,0,0,0,0
"METABRIC","MTS-T0857","0",0,0,0,0,0
"METABRIC","MTS-T0858","0",0,0,0.004,0.002,0.004
"METABRIC","MTS-T0859","0",0.002,0.004,0,0.014,0.004
"METABRIC","MTS-T0860","1",0.582,0.658,0.694,0.678,0.668
"METABRIC","MTS-T0861","0",0.002,0.094,0.02,0.01,0.052
"METABRIC","MTS-T0862","0",0.002,0.008,0.016,0.006,0.012
"METABRIC","MTS-T0863","0",0,0,0.054,0.006,0.002
"METABRIC","MTS-T0864","0",0,0,0,0,0
"METABRIC","MTS-T0865","0",0,0.002,0.012,0,0.002
"METABRIC","MTS-T0866","0",0,0,0.002,0.002,0
"METABRIC","MTS-T0867","0",0.002,0.008,0.004,0.002,0.004
"METABRIC","MTS-T0868","0",0,0.002,0,0.018,0.01
"METABRIC","MTS-T0869","0",0.012,0.1,0.014,0.05,0.072
"METABRIC","MTS-T0871","0",0.002,0.002,0.06,0.018,0.016
"METABRIC","MTS-T0872","0",0.002,0,0,0,0
"METABRIC","MTS-T0873","0",0.024,0.008,0.028,0.006,0.01
"METABRIC","MTS-T0874","0",0.002,0.008,0.02,0.002,0.018
"METABRIC","MTS-T0875","0",0,0,0,0,0
"METABRIC","MTS-T0876",NA,0.006,0,0.104,0.016,0.024
"METABRIC","MTS-T0878","0",0.198,0.268,0.004,0.112,0.186
"METABRIC","MTS-T0879","0",0,0.004,0.002,0,0.008
"METABRIC","MTS-T0880","0",0.004,0.002,0.004,0,0
"METABRIC","MTS-T0881","0",0.062,0.054,0,0.022,0.036
"METABRIC","MTS-T0884","0",0,0,0.004,0,0
"METABRIC","MTS-T0885",NA,0.01,0,0,0.008,0
"METABRIC","MTS-T0886","0",0.002,0.006,0.05,0.016,0.008
"METABRIC","MTS-T0887",NA,0.026,0.204,0.158,0.032,0.2
"METABRIC","MTS-T0888","0",0.004,0.036,0,0,0.014
"METABRIC","MTS-T0889","0",0,0,0.12,0.042,0.038
"METABRIC","MTS-T0890","0",0.002,0.002,0.028,0.002,0.002
"METABRIC","MTS-T0891","0",0.002,0.004,0,0,0
"METABRIC","MTS-T0892","0",0.01,0.002,0.022,0.004,0.004
"METABRIC","MTS-T0893","0",0,0,0.004,0,0
"METABRIC","MTS-T0894","0",0.004,0.008,0,0,0.004
"METABRIC","MTS-T0895","0",0,0.004,0.008,0.002,0.008
"METABRIC","MTS-T0896","0",0,0,0.03,0.002,0.002
"METABRIC","MTS-T0897","0",0.002,0,0.002,0.002,0
"METABRIC","MTS-T0898","0",0.006,0.012,0.002,0.002,0
"METABRIC","MTS-T0899","0",0.016,0.014,0.002,0.018,0.01
"METABRIC","MTS-T0900","0",0,0.002,0.006,0,0
"METABRIC","MTS-T0901",NA,0.002,0,0.004,0.002,0.006
"METABRIC","MTS-T0902","0",0.004,0.098,0.018,0.012,0.064
"METABRIC","MTS-T0903",NA,0.012,0.116,0,0,0.014
"METABRIC","MTS-T0904","0",0.008,0.006,0,0.002,0.004
"METABRIC","MTS-T0905",NA,0.06,0.036,0.08,0.02,0.022
"METABRIC","MTS-T0906","1",0.674,0.666,0.514,0.692,0.696
"METABRIC","MTS-T0907","0",0.002,0.012,0.014,0,0
"METABRIC","MTS-T0908","0",0.004,0.004,0.014,0.01,0.012
"METABRIC","MTS-T0909","0",0.062,0.068,0,0.078,0.116
"METABRIC","MTS-T0910",NA,0,0,0.394,0.162,0.132
"METABRIC","MTS-T0912","0",0,0,0.008,0,0.002
"METABRIC","MTS-T0913","0",0,0,0,0,0.004
"METABRIC","MTS-T0914","0",0,0,0.002,0,0
"METABRIC","MTS-T0915","0",0.082,0.016,0,0.01,0.002
"METABRIC","MTS-T0916","0",0.078,0.008,0,0.098,0.03
"METABRIC","MTS-T0917","0",0.092,0.19,0,0.072,0.116
"METABRIC","MTS-T0918",NA,0.008,0.004,0.006,0.012,0.012
"METABRIC","MTS-T0919","0",0.002,0.006,0.106,0.014,0.016
"METABRIC","MTS-T0920","1",0.676,0.772,0.682,0.752,0.772
"METABRIC","MTS-T0921","0",0.004,0.002,0.096,0,0
"METABRIC","MTS-T0922","0",0.05,0.016,0,0.016,0.012
